2016-03-23-9-33-18a.m.,1458696798734,54.253967,3
2016-03-23-9-33-18a.m.,1458696798834,51.0,3
2016-03-23-9-33-18a.m.,1458696798939,51.381866,3
2016-03-23-9-33-19a.m.,1458696799039,52.814987,3
2016-03-23-9-33-19a.m.,1458696799246,55.448715,3
2016-03-23-9-33-19a.m.,1458696799358,53.763184,3
2016-03-23-9-33-19a.m.,1458696799537,55.383484,3
2016-03-23-9-33-19a.m.,1458696799640,56.42395,3
2016-03-23-9-33-19a.m.,1458696799853,54.37848,3
2016-03-23-9-33-20a.m.,1458696800043,54.569458,3
2016-03-23-9-33-20a.m.,1458696800143,56.270508,3
2016-03-23-9-33-20a.m.,1458696800243,53.386047,3
2016-03-23-9-33-20a.m.,1458696800346,55.0,3
2016-03-23-9-33-20a.m.,1458696800546,54.19124,3
2016-03-23-9-33-20a.m.,1458696800653,54.434708,3
2016-03-23-9-33-20a.m.,1458696800853,54.234253,3
2016-03-23-9-33-20a.m.,1458696800983,51.564697,3
2016-03-23-9-33-21a.m.,1458696801149,51.184143,3
2016-03-23-9-33-21a.m.,1458696801250,52.57614,3
2016-03-23-9-33-21a.m.,1458696801350,54.22815,3
2016-03-23-9-33-21a.m.,1458696801455,51.578156,3
2016-03-23-9-33-21a.m.,1458696801557,53.4234,3
2016-03-23-9-33-21a.m.,1458696801658,51.1904,3
2016-03-23-9-33-21a.m.,1458696801768,51.810806,3
2016-03-23-9-33-21a.m.,1458696801956,50.18988,3
2016-03-23-9-33-22a.m.,1458696802155,46.613953,3
2016-03-23-9-33-22a.m.,1458696802259,43.08838,3
2016-03-23-9-33-22a.m.,1458696802463,32.467407,3
2016-03-23-9-33-22a.m.,1458696802760,26.192154,3
2016-03-23-9-33-22a.m.,1458696802861,27.946655,3
2016-03-23-9-33-22a.m.,1458696802964,32.192093,3
2016-03-23-9-33-23a.m.,1458696803064,32.251587,3
2016-03-23-9-33-23a.m.,1458696803165,27.538452,3
2016-03-23-9-33-23a.m.,1458696803364,13.039154,3
2016-03-23-9-33-23a.m.,1458696803474,8.810165,3
2016-03-23-9-33-23a.m.,1458696803670,5.622589,3
2016-03-23-9-33-23a.m.,1458696803772,3.8239136,3
2016-03-23-9-33-23a.m.,1458696803881,2.6208496,3
2016-03-23-9-33-24a.m.,1458696804675,1.1914978,3
2016-03-23-9-33-24a.m.,1458696804775,2.0,3
2016-03-23-9-33-24a.m.,1458696804880,1.809433,3
2016-03-23-9-33-25a.m.,1458696805078,1.1910858,3
2016-03-23-9-33-25a.m.,1458696805183,2.0,3
2016-03-23-9-33-25a.m.,1458696805581,2.1897125,3
2016-03-23-9-33-25a.m.,1458696805681,3.0,3
2016-03-23-9-33-25a.m.,1458696805789,2.809906,3
2016-03-23-9-33-26a.m.,1458696806009,0.8078308,3
2016-03-23-9-33-26a.m.,1458696806185,0.18859863,3
2016-03-23-9-33-26a.m.,1458696806287,0.80940247,3
2016-03-23-9-33-26a.m.,1458696806387,0.0,3
2016-03-23-9-33-26a.m.,1458696806489,0.19308472,3
2016-03-23-9-33-26a.m.,1458696806889,0.8128967,3
2016-03-23-9-33-26a.m.,1458696806990,0.0,3
2016-03-23-9-33-27a.m.,1458696807119,0.19259644,3
2016-03-23-9-33-28a.m.,1458696808199,0.8074951,3
2016-03-23-9-33-28a.m.,1458696808299,0.19081116,3
2016-03-23-9-33-28a.m.,1458696808402,1.0,3
2016-03-23-9-33-28a.m.,1458696808704,1.1906128,3
2016-03-23-9-33-28a.m.,1458696808805,2.0,3
2016-03-23-9-33-29a.m.,1458696809116,2.179245,3
2016-03-23-9-33-29a.m.,1458696809231,2.633667,3
2016-03-23-9-33-29a.m.,1458696809825,1.5684509,3
2016-03-23-9-33-30a.m.,1458696810014,5.190201,3
2016-03-23-9-33-30a.m.,1458696810123,6.3819275,3
2016-03-23-9-33-30a.m.,1458696810327,3.42482,3
2016-03-23-9-33-30a.m.,1458696810818,2.142212,3
2016-03-23-9-33-30a.m.,1458696810920,7.557419,3
2016-03-23-9-33-31a.m.,1458696811023,11.532959,3
2016-03-23-9-33-31a.m.,1458696811226,24.963287,3
2016-03-23-9-33-31a.m.,1458696811338,25.746613,3
2016-03-23-9-33-31a.m.,1458696811523,20.057861,3
2016-03-23-9-33-31a.m.,1458696811726,20.21164,3
2016-03-23-9-33-31a.m.,1458696811830,40.070984,3
2016-03-23-9-33-31a.m.,1458696811957,32.577423,3
2016-03-23-9-33-32a.m.,1458696812127,37.809235,3
2016-03-23-9-33-32a.m.,1458696812234,36.81015,3
2016-03-23-9-33-32a.m.,1458696812432,30.670837,3
2016-03-23-9-33-32a.m.,1458696812641,19.845886,3
2016-03-23-9-33-32a.m.,1458696812831,26.141937,3
2016-03-23-9-33-32a.m.,1458696812936,20.109665,3
2016-03-23-9-33-33a.m.,1458696813084,28.622528,3
2016-03-23-9-33-33a.m.,1458696813243,26.923233,3
2016-03-23-9-33-33a.m.,1458696813449,31.953857,3
2016-03-23-9-33-33a.m.,1458696813644,19.294922,3
2016-03-23-9-33-33a.m.,1458696813837,8.6154175,3
2016-03-23-9-33-33a.m.,1458696813942,7.7651367,3
2016-03-23-9-33-34a.m.,1458696814145,35.379913,3
2016-03-23-9-33-34a.m.,1458696814345,37.19084,3
2016-03-23-9-33-34a.m.,1458696814542,34.900406,3
2016-03-23-9-33-34a.m.,1458696814643,25.615112,3
2016-03-23-9-33-34a.m.,1458696814744,23.431091,3
2016-03-23-9-33-34a.m.,1458696814846,19.467773,3
2016-03-23-9-33-35a.m.,1458696815047,12.766541,3
2016-03-23-9-33-35a.m.,1458696815149,16.746643,3
2016-03-23-9-33-35a.m.,1458696815248,20.382019,3
2016-03-23-9-33-35a.m.,1458696815363,21.231201,3
